id,name,nation,pos,born,club,league,Last_played,Tackles_defense,Challenges_defense,Blocks_defense,Total_passing,Short_passing,Medium_passing,Long_passing,Expected_passing,Standard_shooting,Expected_shooting,Playing Time_stats,Performance_stats,Expected_stats,Progression_stats,Per_90_Minute_stats,age,defense_ratings,passing_ratings,shooting_ratings,keeping_ratings,potential_ratings,pos_encoded,overall_ratings,Market_Value,Image_URL
2629,Bassem Srarfi,TUN,"FW,MF",1997,Nice,FRA-Ligue 1,1920,3.4,6.441666667,1.777777778,473.5666667,73.24444444,56.95555556,29.81111111,-0.066666667,2.906111111,0.15,94.425,0.291666667,0.666666667,19.66666667,0.076666667,28,55.252,68.39818,53.68946757,9.562582694,72.75,5,71.61,650000,https://img.a.transfermarkt.technology/portrait/header/401836-1735408193.jpeg?lm=1
4104,Felix Klaus,GER,"FW,MF",1992,Wolfsburg,GER-Bundesliga,2021,6.966666667,19.25833333,4.111111111,417.28,69.82222222,48.86111111,23.00555556,0.091666667,4.722986111,0.081333333,96.55,0.229166667,1.304166667,16.66666667,0.153,33,52.736,68.141624,58.5484871,9.985718162,71.24,5,70.75,650000,https://img.a.transfermarkt.technology/portrait/header/89591-1657114202.jpg?lm=1
5153,Jacopo Petriccione,ITA,MF,1995,Crotone,ITA-Serie A,2021,11.2,25.94166667,9.333333333,3535.12,213.2555556,228.9444444,99.48888889,0.833333333,6.174722222,0.006,351.3333333,1.333333333,0.658333333,39.77777778,0.041333333,30,73.264,68.204506,58.44490768,8.868533813,74.94,7,73.86,650000,https://img.a.transfermarkt.technology/portrait/header/218067-1666298551.jpg?lm=1
4087,Joshua Mees,GER,"MF,FW",1996,Union Berlin,GER-Bundesliga,2021,1.4,10.325,0.666666667,102.5866667,42.83333333,9.755555556,27.66666667,0.116666667,4.758888889,0.012,29.73333333,0.125,0.233333333,3.777777778,0.698333333,29,31.286,55.06473,58.08450852,9.651583114,68.48,9,66.9,650000,https://img.a.transfermarkt.technology/portrait/header/196815-1722891689.jpg?lm=1
2957,Julian Jeanvier,GUI,DF,1992,Auxerre,FRA-Ligue 1,2223,16.2,25.775,16,3800.88,188.2,260.7,98.63333333,0.05,6.0575,0.43,455.4,1.125,0.9,12.33333333,0.044,33,78.742,63.566437,48.72004646,16.00483524,76.67,0,77.12,650000,https://img.a.transfermarkt.technology/portrait/header/134277-1696332237.png?lm=1
3807,Justin Hoogma,NED,"DF,MF",1998,Hoffenheim,GER-Bundesliga,1819,2,26,2,601.12,46.66666667,65.83333333,38.76666667,0,0,0,28.8,0,0,4.666666667,0,27,60.61,60.820637,44.87841316,10.45435995,73.57,2,70.39,650000,https://img.a.transfermarkt.technology/portrait/header/411287-1707214630.jpg?lm=1
3871,Kelvin Ofori,GHA,MF,2001,Düsseldorf,GER-Bundesliga,1920,0,0,0,94.7,36.33333333,34.16666667,34.66666667,0,2.544166667,0.006,9.85,0,0,3.333333333,0.028,24,41.492,56.80169,51.17876075,10.27333791,75.39,7,68.75,650000,https://img.a.transfermarkt.technology/portrait/header/687035-1657097137.jpg?lm=1
3875,Matthias Zimmermann,GER,"DF,MF",1992,Düsseldorf,GER-Bundesliga,1920,40,48.56666667,29.55555556,6418.726667,424.4333333,407.3111111,136.6666667,1.133333333,4.767777778,0.407333333,766.325,1.458333333,1.625,118,0.062333333,33,82.096,73.007866,59.87317715,11.61112746,81.83,2,82.61,650000,https://img.a.transfermarkt.technology/portrait/header/86848-1657113974.jpg?lm=1
5159,Niccolò Zanellato,ITA,MF,1998,Crotone,ITA-Serie A,2021,12.4,27.025,12.66666667,3076.3,203.3666667,239.8333333,74.1,0.5,4.193333333,0.416,425.05,1,0.9,33.66666667,0.066,27,77.15,70.66704,49.7484476,10.70636702,78.77,7,76.85,650000,https://img.a.transfermarkt.technology/portrait/header/343945-1632544607.jpg?lm=1
2961,Nuno da Costa,CPV,FW,1991,Auxerre,FRA-Ligue 1,2223,17.46666667,23.75,11.22222222,925.8633333,115.1166667,74.49444444,32.43333333,0.975,8.879722222,1.653333333,394.8541667,2.895833333,3.875,54.5,0.248166667,34,65.004,64.24982,67.37315544,10.16758574,75.58,3,74.65,650000,https://img.a.transfermarkt.technology/portrait/header/306166-1727699623.jpg?lm=1
3085,Papa Ndiaga Yade,MTN,FW,2000,Troyes,FRA-Ligue 1,2223,5.133333333,17.11666667,5.333333333,841.28,107.1694444,65.06111111,29.39444444,0.841666667,5.789930556,0.412333333,161.9625,1.25,1.325,31.11111111,0.210666667,25,46.294,66.079865,61.51043809,10.06440855,76.98,3,70.65,650000,https://img.a.transfermarkt.technology/portrait/header/568702-1725600827.png?lm=1
5170,Valentin Eysseric,FRA,"MF,FW",1992,Fiorentina,ITA-Serie A,2021,3.377777778,9.118055556,3.62962963,666.1044444,81.86666667,56.33333333,32.02962963,0.061111111,5.741111111,0.301555556,102.5944444,0.541666667,0.677777778,18.55555556,0.139888889,33,55.356,72.72939,59.6765242,9.690909924,71.32,9,70.76,650000,https://img.a.transfermarkt.technology/portrait/header/126687-1701771785.png?lm=1
4099,Yuya Osako,JPN,"FW,MF",1990,Werder Bremen,GER-Bundesliga,2021,10.03333333,13.875,5.888888889,1301.87,149.8833333,99.33333333,37.43333333,0.741666667,7.814027778,1.286,318.2708333,1.875,3.279166667,52.55555556,0.218166667,35,47.63,69.68348,66.70579077,10.42761824,73.36,5,72.68,650000,https://img.a.transfermarkt.technology/portrait/header/108650-1701776188.jpg?lm=1
1236,Óscar Clemente,ESP,MF,1999,Atlético Madrid,ESP-La Liga,1920,0,0,0.666666667,26.6,34,34,0,0,0,0,1.25,0,0,0,0,26,41.90666667,58.412685,44.69760173,10.54223099,73.03,7,65.55,600000,https://img.a.transfermarkt.technology/portrait/header/396340-1658408204.jpg?lm=1
4719,Adam Dźwigała,POL,"DF,MF",1995,St. Pauli,GER-Bundesliga,2425,5.4,21.35,0.666666667,330.82,36.9,51.83333333,15.23333333,0.05,1.449166667,0.018,35.1,0.25,0.3,2.666666667,0.1,30,65.14,56.629116,48.33376845,10.29961223,69.12,2,68.19,600000,https://img.a.transfermarkt.technology/portrait/header/236966-1723631615.jpeg?lm=1
4149,Agustín Rogel,URU,DF,1997,Hertha BSC,GER-Bundesliga,2223,8.533333333,23.1,9.555555556,2265.62,114.0777778,188.0666667,55.64444444,0.366666667,1.087777778,0.028666667,319.8416667,0.75,0.558333333,8.333333333,0.034,28,75.05,57.67936,40.64985903,14.60401854,76.51,0,74.74,600000,https://img.a.transfermarkt.technology/portrait/header/456535-1695045310.jpg?lm=1
1702,Aleksandar Radovanović,SRB,DF,1993,Almería,ESP-La Liga,2324,3.266666667,27,4,749.0466667,53.27777778,82.76666667,35.27777778,0,0.939444444,0.008,106.4666667,0.166666667,0.016666667,1.444444444,0.002666667,32,68.112,60.12684,44.19730016,12.14820698,72.11,0,71.15,600000,https://img.a.transfermarkt.technology/portrait/header/339501-1732734916.jpg?lm=1
4936,Alessio da Cruz,Unknown,"FW,MF",1997,Parma,ITA-Serie A,1819,1,0.5,0,91.16,36.2,35.3,17.66666667,0,1.218333333,0.01,37.4,0,0.075,2.666666667,0.012,28,44.3875,58.620945,47.1876272,10.75455163,71.34,5,70.18,600000,https://img.a.transfermarkt.technology/portrait/header/337670-1598870070.jpg?lm=1
3989,Amin Younes,GER,"MF,FW",1993,Eint Frankfurt,GER-Bundesliga,2021,7.866666667,17.76666667,7.555555556,1418.866667,166.8444444,96.96111111,35.20555556,1.158333333,7.071111111,0.953333333,218.4583333,1.708333333,2.025,57.77777778,0.349166667,32,48.398,70.74214,68.39662665,10.86379311,74.6,9,74.12,600000,https://img.a.transfermarkt.technology/portrait/header/96167-1730797184.jpg?lm=1
1746,Andrés Guardado,MEX,"MF,DF",1986,Betis,ESP-La Liga,2324,14.06666667,25.43666667,7.644444444,3218.529333,226.8955556,207.8288889,87.76666667,0.436666667,5.212680556,0.194933333,314.0716667,1.041666667,0.793333333,38.28888889,0.0554,39,74.882,70.46673,56.68042727,9.070897343,73.63,8,72.52,600000,https://img.a.transfermarkt.technology/portrait/header/20506-1660318679.jpeg?lm=1
3075,Ante Palaversa,CRO,MF,2000,Troyes,FRA-Ligue 1,2223,0.4,0.166666667,0,84.05333333,34.33333333,26.84444444,23.07777778,-0.033333333,9.422222222,0.368666667,6.475,0.25,0.3,0,1.346333333,25,33.302,44.953304,69.88901254,11.1316529,71.01,7,62.36,600000,https://img.a.transfermarkt.technology/portrait/header/371003-1611689828.jpg?lm=1
3518,Axel Gueguin,FRA,"FW,MF",2005,Montpellier,FRA-Ligue 1,2425,1.833333333,19.30208333,0.555555556,76.09,35.15,32.38888889,5.472222222,0.025,0,0,15.71666667,0,0.016666667,1.888888889,0.004,20,40.382,53.334995,44.71014015,10.54031936,75.8,5,61.04,600000,https://img.a.transfermarkt.technology/portrait/header/981977-1683110355.jpg?lm=1
2972,Baila Diallo,FRA,"DF,MF",2001,Clermont Foot,FRA-Ligue 1,2223,0.4,0,0.666666667,179.22,34.33333333,36.2,15.66666667,0.1,2.784166667,0.004,24,0,0,4.333333333,0.008,24,42.964,55.33873,51.49373485,10.40453278,75.32,2,68.71,600000,https://img.a.transfermarkt.technology/portrait/header/857482-1706289727.jpg?lm=1
5752,Ben Lhassine Kone,CIV,MF,2000,Como,ITA-Serie A,2425,1.2,18.175,0,148.56,35.3,42,34.66666667,0,3.138333333,0.004,13.9,0.125,0,1.333333333,0.012,25,48.29,55.643288,52.00187577,10.444657,71.9,7,63.4,600000,https://img.a.transfermarkt.technology/portrait/header/522681-1730123598.jpg?lm=1
3945,Benjamin Goller,GER,"FW,MF",1999,Werder Bremen,GER-Bundesliga,1920,3.8,12.5,2,234.72,59.66666667,30.03333333,13.76666667,0,1.651666667,0.014,75.8,0,0.125,14,0.027,26,63.898,63.390194,49.56202288,10.09613806,76.75,5,71.38,600000,https://img.a.transfermarkt.technology/portrait/header/388058-1689328196.jpg?lm=1
1054,Brandon Austin,ENG,GK,1999,Tottenham,ENG-Premier League,2425,0,0,0,206.96,38,39.33333333,19.83333333,0,0,0,23.25,0,0,0,0,26,15.35504892,31.687698,44.0670661,68.09674378,72.66,6,66.25,600000,https://img.a.transfermarkt.technology/portrait/header/428016-1737735261.jpg?lm=1
2973,Brandon Baiye,BEL,MF,2000,Clermont Foot,FRA-Ligue 1,2223,1.6,18.175,0.666666667,135.88,40.76666667,33.3,34.66666667,0,0,0,14.65,0,0.05,0.666666667,0.063,25,51.928,64.87813,44.69802074,10.53068407,74.77,7,67.57,600000,https://img.a.transfermarkt.technology/portrait/header/358025-1706693621.jpg?lm=1
1386,Carlos Akapo,EQG,DF,1993,Cádiz,ESP-La Liga,2021,11.4,25.56666667,9.777777778,1354.233333,122.6555556,107.2555556,37.03333333,0.1,5.711944444,0.291333333,237.8833333,0.666666667,0.3,19.88888889,0.043333333,32,73.28,64.90823,55.23877421,10.58036473,72.15,0,72.03,600000,https://img.a.transfermarkt.technology/portrait/header/225015-1711614829.jpg?lm=1
5013,Christian Dalle Mura,ITA,FW,2002,Fiorentina,ITA-Serie A,1920,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,23,46.50748531,53.356422,44.71909726,10.53140637,74.95666667,3,67.28,600000,https://img.a.transfermarkt.technology/portrait/header/487829-1625040971.jpg?lm=1
3777,Christoph Daferner,GER,FW,1998,Freiburg,GER-Bundesliga,1819,0.4,0,0,18,34,17.66666667,0,0,0,0,6.575,0,0,0,0,27,34.344,44.968967,44.54498344,10.620901,72.37,3,69.06,600000,https://img.a.transfermarkt.technology/portrait/header/324851-1659622692.jpg?lm=1
4256,Christopher Antwi-Adjei,GHA,"MF,FW",1994,Bochum,GER-Bundesliga,2324,11.66666667,23.90833333,11.33333333,1838.933333,182.15,125.1555556,56.74444444,1.45,7.65375,0.882666667,435.9958333,2.083333333,3.708333333,91.83333333,0.2225,31,55.618,69.7223,72.78221145,10.09855228,80.88,9,81.35,600000,https://img.a.transfermarkt.technology/portrait/header/289182-1730797589.jpg?lm=1
3982,Christopher Scott,GER,"MF,FW",2002,Bayern Munich,GER-Bundesliga,2021,1,26,0,36.56,36.66666667,34,0.333333333,0,2.279166667,0.006,9.1,0,0,2,0.032,23,49.89,64.69206,50.31217106,10.38641805,75.99,9,68.24,600000,https://img.a.transfermarkt.technology/portrait/header/503162-1659086962.jpg?lm=1
4772,Christopher Trimmel,AUT,"DF,MF",1987,Union Berlin,GER-Bundesliga,2425,16.61333333,32.02833333,11.15555556,3667.416,228.8133333,218.0288889,118.4444444,2.083333333,6.161555556,0.063066667,431.9666667,1.408333333,1.691666667,50.42222222,0.096466667,38,74.352,69.7319,59.75957153,9.253309621,75.13,2,74.79,600000,https://img.a.transfermarkt.technology/portrait/header/75921-1692707564.jpg?lm=1
2740,Corentin Jean,FRA,"FW,MF",1995,Lens,FRA-Ligue 1,2021,1.9,4,2.222222222,351.6266667,65.56666667,39,17.43888889,0.258333333,7.492916667,0.217333333,105.1416667,0.520833333,1.070833333,17.11111111,0.1435,30,37.496,63.974663,64.1911513,9.799878454,71.02,5,70.15,600000,https://img.a.transfermarkt.technology/portrait/header/20463-1710078762.jpg?lm=1
2903,Cyrille Bayala,BFA,MF,1996,Ajaccio,FRA-Ligue 1,2223,28.6,35.975,13.33333333,1889.2,194.8333333,136.6333333,43.86666667,0.35,6.081666667,0.418,522.325,1.125,2.525,73.66666667,0.093,29,74.158,62.33136,62.04142707,10.08639165,78.54,7,75.74,600000,https://img.a.transfermarkt.technology/portrait/header/267147-1725600806.png?lm=1
1238,Daniel Martín,ESP,GK,1998,Betis,ESP-La Liga,1920,0,0,0,1261.3,60.66666667,68.56666667,59.13333333,0,0,0,136.975,0,0,0,0,27,15.372,39.909126,40.8076268,69.3531184,78.07,6,73.6,600000,https://img.a.transfermarkt.technology/portrait/header/335221-1559899992.jpg?lm=1
5218,David Ospina,COL,GK,1988,Napoli,ITA-Serie A,2021,0.066666667,25.08333333,0,3612.066667,112.2888889,158.5666667,122.7111111,0.225,0,0,375.3666667,0.25,0.025,0.111111111,0.009,37,17.382,43.690754,34.0582173,75.24096686,76.98,6,77.04,600000,https://img.a.transfermarkt.technology/portrait/header/73396-1722444561.JPG?lm=1
4572,Denis Thomalla,GER,"MF,FW",1992,Heidenheim,GER-Bundesliga,2425,1.6,13.20833333,0.666666667,253.1933333,42.11111111,45.01111111,32.44444444,0.066666667,0.983611111,0.018,40.41666667,0,0.141666667,4.888888889,0.015333333,33,49.12,64.0695,47.09355786,10.51780064,72.71,9,72.65,600000,https://img.a.transfermarkt.technology/portrait/header/94030-1657875455.jpg?lm=1
134,Dennis Srbeny,GER,"MF,FW",1994,Norwich City,ENG-Premier League,1920,4.3,12.8875,4,372.19,63.98333333,46.46666667,26.46666667,0.175,6.910416667,1.236,152.2375,1.375,1.4,14.66666667,0.727,31,36.708,58.36407,60.40465324,10.1234602,73.66,9,72.64,600000,https://img.a.transfermarkt.technology/portrait/header/159239-1720429118.jpg?lm=1
5332,Duccio Degl'Innocenti,ITA,MF,2003,Empoli,ITA-Serie A,2223,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,36.63632222,53.356422,44.7047669,10.5386158,81.005,7,72.22,600000,https://img.a.transfermarkt.technology/portrait/header/616169-1704902491.jpg?lm=1
3363,Elysée Logbo,FRA,FW,2004,Le Havre,FRA-Ligue 1,2425,0,0.5,1.555555556,51.36666667,25.03333333,32.33333333,17,0.016666667,0.961388889,0.029333333,26.61666667,0,0.2,1.555555556,0.182666667,21,26.906,49.688705,47.2636457,10.44306762,76.18,3,63.68,600000,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1
4728,Finley Stevens,WAL,DF,2003,St. Pauli,GER-Bundesliga,2425,0,0,0,13.8,34,0.333333333,0,0,0,0,0.5,0,0,0,0,22,46.50748531,70.96164,44.71909726,10.53140637,72.235,0,61.27,600000,https://img.a.transfermarkt.technology/portrait/header/587019-1722842294.jpg?lm=1
5174,Francesco Cassata,ITA,MF,1997,Genoa,ITA-Serie A,2021,7.033333333,19.93333333,3.555555556,1116.09,114.95,91.26111111,33.37222222,0.141666667,9.338055556,0.411,205.0166667,1.333333333,0.5625,25.11111111,0.059333333,28,69.046,65.36931,65.87642825,9.019448367,74.29,7,72,600000,https://img.a.transfermarkt.technology/portrait/header/301236-1712415741.jpg?lm=1
5316,Frank Tsadjout,ITA,FW,1999,Cremonese,ITA-Serie A,2223,5.6,12.825,4.666666667,652.58,113.6333333,67.03333333,16.16666667,0.4,8.1925,1.216,274.175,1.5,1.775,32,0.212,26,45.714,66.91051,62.65617083,9.614443491,77.06,3,72.02,600000,https://img.a.transfermarkt.technology/portrait/header/392545-1663684446.jpg?lm=1
3310,Fredrik Oppegard,NOR,DF,2002,Auxerre,FRA-Ligue 1,2425,0,0,0,34.14,36.66666667,0.333333333,0,0,0,0,1,0,0,0,0,23,36.63632222,58.48007,44.7047669,10.5386158,74.885,0,66.28,600000,https://img.a.transfermarkt.technology/portrait/header/539665-1621853412.jpg?lm=1
1885,Hugo González,ESP,"MF,FW",2003,Valencia,ESP-La Liga,2324,1,0,0,115.7,37.63333333,27.2,12.43333333,0.35,2.6525,0.004,24.25,0.25,0.25,3.666666667,0.476,22,31.542,51.270462,52.69623158,9.989374683,76.01,9,64.24,600000,https://img.a.transfermarkt.technology/portrait/header/129031-1523620371.jpg?lm=1
43,Ibrahima Cissé,GUI,MF,1994,Fulham,ENG-Premier League,1819,0,0.5,0,140.06,43.5,33.93333333,17.66666667,0,0,0,23.25,0,0,1,0,31,35.30642857,59.301632,44.27501195,10.77269045,69.23,7,68.55,600000,https://img.a.transfermarkt.technology/portrait/header/160380-1662653821.png?lm=1
1801,Ibrahima Kebe,MLI,MF,2000,Girona,ESP-La Liga,2324,0.6,0,0.666666667,30.5,19.66666667,34.66666667,0,0,0,0,2.775,0.125,0,0.333333333,0,25,47.768,59.403606,44.72320943,10.41851333,74.28,7,67.13,600000,https://img.a.transfermarkt.technology/portrait/header/785967-1712568786.png?lm=1
4144,Jan Olschowsky,GER,GK,2001,Gladbach,GER-Bundesliga,2223,0,0.5,0.666666667,1034.08,56.66666667,82,39.7,0,0,0,93,0,0,0,0,24,29.236,33.864773,42.06798154,68.85147506,78.38,6,72.22,600000,https://img.a.transfermarkt.technology/portrait/header/455922-1662965990.jpg?lm=1
1886,Jaume Doménech,ESP,GK,1990,Valencia,ESP-La Liga,2324,0.18,5.866666667,0.2,3125.26,66.95333333,88.71333333,132.5866667,0,0,0,281.275,0.0625,0,0,0,35,18.582,32.691036,36.67188629,72.87097064,74.66,6,71.28,600000,https://img.a.transfermarkt.technology/portrait/header/227805-1447247048.jpg?lm=1
2202,Javier Llabrés,ESP,FW,2002,Mallorca,ESP-La Liga,2425,0.466666667,12.83333333,0.555555556,157.8966667,42.98888889,32.72222222,19.15277778,0,3.842986111,0.145833333,30.43333333,0.166666667,0.25,7.222222222,0.129,23,36.926,57.784832,54.7125066,9.947506471,75.1,3,67.1,600000,https://img.a.transfermarkt.technology/portrait/header/706138-1702393291.jpg?lm=1
472,Jay Rodriguez,ENG,FW,1989,Burnley,ENG-Premier League,2324,10.66666667,22.26666667,12.88888889,682.5933333,124.4,54.31666667,24.53888889,0.55,8.167361111,0.957666667,304.8291667,1.5625,3.179166667,31.5,0.231333333,36,52.994,64.9751,64.29443713,9.934083699,73.83,3,72.96,600000,https://img.a.transfermarkt.technology/portrait/header/53360-1700672990.jpg?lm=1
1430,Jeison Lucumí,COL,MF,1995,Elche,ESP-La Liga,2021,0.6,0,0.666666667,43.94,31.43333333,35.33333333,0,0,0,0,13.125,0,0,1.333333333,0,30,53.85,54.48906,44.63451693,10.57672304,70.41,7,69.55,600000,https://img.a.transfermarkt.technology/portrait/header/352567-1630739389.JPG?lm=1
5286,Jens Stryger Larsen,DEN,DF,1991,Udinese,ITA-Serie A,2021,12.83333333,25.725,16.11111111,5571.196667,482.1611111,322.3666667,96.69444444,0.891666667,7.277777778,0.623333333,720.95,1.3125,2.583333333,99.33333333,0.0815,34,81.384,75.93505,64.00796358,10.7755135,81.47,0,82.9,600000,https://img.a.transfermarkt.technology/portrait/header/69646-1727380485.jpg?lm=1
433,João Moutinho,POR,MF,1986,Wolves,ENG-Premier League,2223,27.34285714,43.49642857,13.71428571,4831.53,287.5071429,333.2904762,118.4380952,0.896428571,5.271547619,0.182285714,447.725,1.142857143,1.939285714,56.80952381,0.076285714,39,76.106,76.832726,58.52470277,9.558209195,76.42,7,76.18,600000,https://img.a.transfermarkt.technology/portrait/header/29364-1464083394.PNG?lm=1
1031,Joe Lumley,ENG,GK,1995,Southampton,ENG-Premier League,2425,0,0,0,829.04,60.5,59.76666667,38.53333333,0,0,0,69.75,0,0,0,0,30,21.3085,35.63042,42.73434306,68.54769312,71.51,6,69.93,600000,https://img.a.transfermarkt.technology/portrait/header/336367-1709158388.jpg?lm=1
366,Joel Robles,ESP,GK,1990,Leeds United,ENG-Premier League,2223,0.04,3.1,0.2,3131.134,79.64666667,129.7466667,127.5733333,0,0,0,323.63,0.225,0,0.1,0,35,20.012,42.841187,35.47875648,74.86077047,73.15,6,73.22,600000,https://img.a.transfermarkt.technology/portrait/header/101118-1698420821.JPG?lm=1
1285,Jonathan Silva,ARG,"DF,FW",1994,Leganés,ESP-La Liga,1920,29.86666667,38.33333333,10.44444444,5134.373333,356.0444444,281.3666667,136.0777778,1.333333333,6.303055556,0.680666667,712.65,3,2.841666667,92.66666667,0.108,31,74.276,76.80628,60.85589114,10.79297539,80.86,1,81.55,600000,https://img.a.transfermarkt.technology/portrait/header/189453-1729087892.jpg?lm=1
2480,Jordan Ikoko,COD,DF,1994,Guingamp,FRA-Ligue 1,1819,19.6,28.275,12,2861.62,250.1666667,200.8333333,58.33333333,0.35,4.13,0.01,441.25,0.375,0.65,61.66666667,0.019,31,75.862,67.07295,55.53559398,10.35268217,78.44,0,78.43,600000,https://img.a.transfermarkt.technology/portrait/header/157491-1712086823.jpg?lm=1
3201,Joseph Nduquidi,FRA,"MF,DF",2004,Metz,FRA-Ligue 1,2324,5.2,7.275,7.333333333,856.72,85.73333333,85.73333333,36.6,0,4.183333333,0.008,194.825,0.25,0.175,10.66666667,0.011,21,70.552,67.1849,51.44034231,12.39830942,81.27,8,69.62,600000,https://img.a.transfermarkt.technology/portrait/header/919620-1697462326.png?lm=1
3292,Justin-Noël Kalumba,FRA,DF,2004,Angers,FRA-Ligue 1,2425,1.533333333,10.49166667,0.888888889,204.3,52.08888889,43.17777778,6.777777778,0.133333333,2.636944444,0.004666667,49.35833333,0,0.041666667,6.222222222,0.024666667,21,53.522,57.90275,50.91703007,10.54125253,76.77,0,63.87,600000,https://img.a.transfermarkt.technology/portrait/header/1101641-1682100982.jpg?lm=1
3719,Karol Fila,POL,DF,1998,Strasbourg,FRA-Ligue 1,2425,0,0,0,59.83333333,36.02222222,31.95555556,0.333333333,0,1.805833333,0.014,5.141666667,0.083333333,0.025,1.333333333,0.018666667,27,40.17406667,60.191948,49.15260445,10.33901101,72.92,0,70.52,600000,https://img.a.transfermarkt.technology/portrait/header/385817-1716940036.jpg?lm=1
4387,Leon Opitz,GER,"FW,DF",2005,Werder Bremen,GER-Bundesliga,2324,1.2,18.175,0,40.84,29.66666667,8.666666667,17.66666667,0,0,0,5.3,0,0,1,0,20,38.88466667,52.970066,44.78947171,10.49682293,74.74,4,60.17,600000,https://img.a.transfermarkt.technology/portrait/header/825073-1693834663.jpg?lm=1
381,Lewis Brunt,ENG,DF,2000,Leicester City,ENG-Premier League,2223,0,0,0,91.8,34.16666667,37.3,0.333333333,0,0,0,6.075,0,0,0.666666667,0,25,27.6975,51.62143,44.69794437,10.5428151,75.64,0,67.71,600000,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1
4369,Lilian Egloff,GER,MF,2002,Stuttgart,GER-Bundesliga,2324,3.166666667,16.23958333,1.444444444,144.2333333,42.78333333,32.97222222,14.16666667,0.066666667,2.194861111,0.010333333,36.21666667,0.104166667,0.233333333,5.222222222,0.062333333,23,54.706,58.36138,50.40532264,10.23158216,76.22,7,68.26,600000,https://img.a.transfermarkt.technology/portrait/header/472243-1657182211.jpg?lm=1
5273,Luca Vignali,ITA,DF,1996,Spezia,ITA-Serie A,2021,9.4,19.5,8.666666667,4700.6,304.0333333,321.6333333,122.5333333,0.05,4.2825,0.006,411.925,0.625,0.425,52,0.014,29,77.316,66.72013,54.4073212,9.984162965,76.47,0,76.15,600000,https://img.a.transfermarkt.technology/portrait/header/287367-1602507229.jpg?lm=1
5321,Luka Lochoshvili,GEO,DF,1998,Cremonese,ITA-Serie A,2223,21.8,33.25,20.66666667,3509.86,195.3666667,272.6333333,69.26666667,0.55,4.451666667,0.416,476.6,1.375,1,30.66666667,0.077,27,77.096,62.128456,48.42340229,11.07102345,79.86,0,76.75,600000,https://img.a.transfermarkt.technology/portrait/header/345189-1661533781.png?lm=1
369,Luke Ayling,ENG,DF,1991,Leeds United,ENG-Premier League,2223,41,55.75833333,26.88888889,6817.12,454.9111111,401.3444444,140.8888889,0.4,5.883333333,0.555333333,647.3666667,1.208333333,3.225,94.88888889,0.102,34,82.172,77.43342,63.04657528,10.32698362,81.31,0,83.13,600000,https://img.a.transfermarkt.technology/portrait/header/67420-1728393020.jpg?lm=1
2896,Mahame Siby,MLI,MF,1996,Strasbourg,FRA-Ligue 1,2021,0,0.5,0,69.16,36,29.66666667,34,0,0,0,7.05,0,0,0.333333333,0,29,35.1522,55.45494,44.60068489,10.59245821,68.38,7,67.61,600000,https://img.a.transfermarkt.technology/portrait/header/587646-1618501076.jpg?lm=1
1632,Manu Vallejo,ESP,"MF,FW",1997,Girona,ESP-La Liga,2223,4.4,12.5875,2.888888889,433.72,73.58888889,48.24444444,30.50555556,0.216666667,9.11625,0.827333333,128.6541667,0.958333333,1.554166667,21.22222222,0.275833333,28,39.45,67.25853,67.63717987,10.18484569,73.7,9,72.59,600000,https://img.a.transfermarkt.technology/portrait/header/527350-1647530173.jpg?lm=1
5072,Marko Janković,MNE,"DF,MF",1995,SPAL,ITA-Serie A,1920,1.133333333,9.333333333,0.888888889,157.9533333,46.1,32.87777778,15.9,0.033333333,4.363888889,0.013333333,25.43333333,0.125,0.125,5.777777778,0.067,30,44.636,58.885204,55.77567822,10.06022218,69.38,2,68.37,600000,https://img.a.transfermarkt.technology/portrait/header/222223-1723010228.png?lm=1
1726,Marko Milovanović,SRB,FW,2003,Almería,ESP-La Liga,2324,1.6,13.83333333,0.888888889,99.85333333,37.93333333,24.88888889,0.444444444,0,3.047222222,0.311333333,55.5,0.291666667,0.808333333,4.444444444,0.242,22,33.194,50.05075,52.21063455,10.31224956,77.68,3,65.7,600000,https://img.a.transfermarkt.technology/portrait/header/845568-1732735791.jpg?lm=1
3082,Marlos Moreno,COL,"MF,DF",1996,Troyes,FRA-Ligue 1,2223,1.2,18.175,0.666666667,26.4,34.66666667,34,0.333333333,0,0,0,3.775,0,0,0.333333333,0,29,51.356,58.317837,44.69454872,10.54414261,66.48,8,66.14,600000,https://img.a.transfermarkt.technology/portrait/header/345654-1696347385.png?lm=1
1515,Martín Merquelanz,ESP,MF,1995,Real Sociedad,ESP-La Liga,2021,2.8,9.483333333,3.111111111,568.2666667,71.37777778,57.86666667,28.94444444,0.366666667,5.617222222,0.022,95.94166667,0.166666667,1.3,21.11111111,0.153333333,30,39.082,64.133125,61.73870123,9.902999992,71.21,7,70.28,600000,https://img.a.transfermarkt.technology/portrait/header/289272-1536311593.jpg?lm=1
